drop,participant,session,mriMode,isPractice,runFilename,contextRole,contextId,cueId,isSick,corrButton,response.keys,response.rt,response.corr,restaurant,food,isTrain,roundId,trialId,expStartWallTime,actualChoiceOnset,actualChoiceOffset,actualIsiOnset,actualIsiOffset,actualFeedbackOnset,actualFeedbackOffset,actualItiOnset,actualItiOffset,actualItiDuration,itiDriftAdjustment,stimOnset,stimOffset,itiDuration,itiOffset
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,1,1,Yes,left,left,0.961316108704,1,Restaurante Arroyo,mexican_food2.png,1,9,7,Sun Nov  6 13:15:28 2016,49.9605240822,50.9886901379,50.9890520573,52.0216400623,52.0220170021,53.0222511292,53.0224571228,55.9727380276,3.01145887375,-0.0272250175476,50.0,55.0,1.0,56.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,1,0,No,right,left,1.36105108261,0,Restaurante Arroyo,mexican_food0.png,1,9,8,Sun Nov  6 13:15:28 2016,55.9760191441,57.4034700394,57.403856039,58.4365270138,58.436863184,59.4370720387,59.4372580051,61.9702241421,2.59668183327,-0.0422670841217,56.0,61.0,1.0,62.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,1,0,No,right,right,0.975652933121,1,Restaurante Arroyo,mexican_food0.png,1,9,9,Sun Nov  6 13:15:28 2016,61.9742290974,63.0184822083,63.0188491344,64.0519201756,64.052314043,65.0525481701,65.0527579784,69.9519610405,4.98165988922,-0.0426871776581,62.0,67.0,3.0,70.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,1,No,right,right,0.929327011108,1,El Coyote Cafe,mexican_food2.png,1,9,10,Sun Nov  6 13:15:28 2016,69.9559221268,70.9495360851,70.9499180317,71.9826991558,71.9830620289,72.9832911491,72.9835040569,79.965993166,7.05060195923,-0.0200710296631,70.0,75.0,5.0,80.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,1,0,No,right,right,0.827892065048,1,Restaurante Arroyo,mexican_food0.png,1,9,11,Sun Nov  6 13:15:28 2016,79.9699571133,80.8633341789,80.8637030125,81.8964231014,81.8967680931,82.896985054,82.8971760273,89.9632301331,7.13679695129,-0.0353109836578,80.0,85.0,5.0,90.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,1,No,right,right,1.10447382927,1,El Coyote Cafe,mexican_food2.png,1,9,12,Sun Nov  6 13:15:28 2016,89.9672250748,91.1436860561,91.1440701485,92.1767611504,92.1771872044,93.1774330139,93.1776301861,95.9602479935,2.85645198822,-0.0390741825104,90.0,95.0,1.0,96.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,1,0,No,right,right,0.802350997925,1,Restaurante Arroyo,mexican_food0.png,1,9,13,Sun Nov  6 13:15:28 2016,95.9642550945,96.8254110813,96.8257939816,97.8584001064,97.858754158,98.8589951992,98.8592031002,103.974803209,5.17472600937,-0.0229229927063,96.0,101.0,3.0,104.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,0,Yes,left,left,1.15068101883,1,El Coyote Cafe,mexican_food0.png,1,9,14,Sun Nov  6 13:15:28 2016,103.978043079,105.189764023,105.190140009,106.222706079,106.223061085,107.223304033,107.223512173,109.973102093,2.81038188934,-0.0389370918274,104.0,109.0,1.0,110.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,0,Yes,left,left,0.740610837936,1,El Coyote Cafe,mexican_food0.png,1,9,15,Sun Nov  6 13:15:28 2016,109.977128029,110.788156986,110.788540125,111.821263075,111.821602106,112.82181716,112.822005987,119.954184055,7.21197986603,-0.0474092960358,110.0,115.0,5.0,120.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,0,Yes,left,left,1.17684698105,1,El Coyote Cafe,mexican_food0.png,1,9,16,Sun Nov  6 13:15:28 2016,119.95839119,121.201651096,121.202009201,122.234627008,122.235012054,123.235244036,123.235452175,127.967917204,4.79847884178,-0.0246741771698,120.0,125.0,3.0,128.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,1,0,No,right,right,0.831451177597,1,Restaurante Arroyo,mexican_food0.png,1,9,17,Sun Nov  6 13:15:28 2016,127.9719491,128.866133213,128.866503,129.899649143,129.899996996,130.900210142,130.900400162,133.966123104,3.13399481773,-0.0345540046692,128.0,133.0,1.0,134.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,0,Yes,left,left,0.719915151596,1,El Coyote Cafe,mexican_food0.png,1,9,18,Sun Nov  6 13:15:28 2016,133.969231129,134.747785091,134.748148203,135.780797005,135.781145096,136.781383038,136.781591177,141.964991093,5.25234794617,-0.0277369022369,134.0,139.0,3.0,142.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,1,1,Yes,left,left,0.866693019867,1,Restaurante Arroyo,mexican_food2.png,1,9,19,Sun Nov  6 13:15:28 2016,141.968451977,142.895447016,142.895840168,143.928458214,143.928824186,144.929057121,144.929267168,147.978569984,3.10469889641,-0.028608083725,142.0,147.0,1.0,148.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,0,Yes,left,left,1.29823207855,1,El Coyote Cafe,mexican_food0.png,1,9,20,Sun Nov  6 13:15:28 2016,147.982684135,149.343558073,149.343938112,150.376605034,150.376968145,151.377202034,151.377410173,153.977445126,2.65657901764,-0.0451889038086,148.0,153.0,1.0,154.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,0,No,None,left,1.16208004951,0,El Coyote Cafe,mexican_food0.png,0,9,1,Sun Nov  6 13:15:28 2016,157.986359119,159.207306147,159.207724094,163.989332199,163.989719152,163.989970207,163.990185022,170.022570133,5.98073196411,-0.0192680358887,158.0,164.0,6.0,170.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,2,2,No,None,left,1.8472931385,0,Molina's Cantina,mexican_food1.png,0,9,2,Sun Nov  6 13:15:28 2016,170.027727127,171.936980009,171.937380075,176.035881042,176.036226034,176.036442041,176.036638021,180.035912991,3.93995785713,-0.060042142868,170.0,176.0,4.0,180.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,0,2,No,None,right,1.09757518768,0,El Coyote Cafe,mexican_food1.png,0,9,3,Sun Nov  6 13:15:28 2016,180.039905071,181.200852156,181.201276064,186.049651146,186.050004005,186.050222158,186.050419092,188.017349005,1.92081999779,-0.0791800022125,180.0,186.0,2.0,188.0
0,con006,001,scan,0,itis/csv/con006_run8_itis.csv,modulatory,2,0,No,None,left,2.25087308884,0,Molina's Cantina,mexican_food0.png,0,9,4,Sun Nov  6 13:15:28 2016,188.021600008,190.331547022,190.331946135,194.030669212,194.031042099,194.0312922,194.03148818,194.081669092,0,-0.0559651851654,188.0,194.0,0.0,194.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,1,No,right,right,1.43595600128,1,Gyro King,greek_food2.png,1,1,1,Sun Nov  6 14:24:49 2016,11.0168869495,12.5186619759,12.519092083,13.5517420769,13.5521838665,14.552478075,14.5528900623,15.9695038795,1.48146891594,-1.08257508278,10.0,15.0,1.0,16.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,0,Yes,left,right,1.3719098568,0,Mediterranean Grill,greek_food1.png,1,1,2,Sun Nov  6 14:24:49 2016,15.9723210335,17.4172279835,17.4175899029,18.4504480362,18.4508030415,19.4510319233,19.4512460232,21.9509270191,2.58290696144,-0.0451831817627,16.0,21.0,1.0,22.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,0,Yes,left,left,1.40232801437,1,Gyro King,greek_food1.png,1,1,3,Sun Nov  6 14:24:49 2016,21.9532959461,23.4154810905,23.4158110619,24.4486489296,24.4490089417,25.4492409229,25.449450016,27.9650430679,2.58464312553,-0.0130288600922,22.0,27.0,1.0,28.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,0,Yes,left,left,1.21421790123,1,Gyro King,greek_food1.png,1,1,4,Sun Nov  6 14:24:49 2016,27.967416048,29.2471458912,29.2474758625,30.2802109718,30.2805469036,31.2807600498,31.2809479237,39.9792790413,8.7529771328,-0.0328049659729,28.0,33.0,7.0,40.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,1,No,right,right,1.28295707703,1,Mediterranean Grill,greek_food2.png,1,1,5,Sun Nov  6 14:24:49 2016,39.9816510677,41.3269870281,41.3273150921,42.360104084,42.3604450226,43.360656023,43.360845089,45.9769639969,2.67313504219,-0.0439078807831,40.0,45.0,1.0,46.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,0,Yes,left,left,1.31676316261,1,Mediterranean Grill,greek_food1.png,1,1,6,Sun Nov  6 14:24:49 2016,45.9793388844,47.3586990833,47.3590500355,48.391646862,48.3919820786,49.39219594,49.392387867,55.9742970467,6.64144206047,-0.0417947769165,46.0,51.0,5.0,56.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,1,No,right,right,1.11306214333,1,Mediterranean Grill,greek_food2.png,1,1,7,Sun Nov  6 14:24:49 2016,55.9766988754,57.1558279991,57.1561629772,58.172203064,58.1725039482,59.1726908684,59.1728658676,63.9720439911,4.84429812431,-0.0426397323608,56.0,61.0,3.0,64.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,0,Yes,left,left,1.15569281578,1,Mediterranean Grill,greek_food1.png,1,1,8,Sun Nov  6 14:24:49 2016,63.9744949341,65.203494072,65.2038440704,66.2365219593,66.2368729115,67.2370829582,67.2372698784,69.953592062,2.79662394524,-0.0476832389832,64.0,69.0,1.0,70.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,0,Yes,left,left,0.903389930725,1,Mediterranean Grill,greek_food1.png,1,1,9,Sun Nov  6 14:24:49 2016,69.9560790062,70.9184579849,70.9188110828,71.9515869617,71.9520049095,72.9522790909,72.9525110722,75.9683868885,3.08167791367,-0.0149321556091,70.0,75.0,1.0,76.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,1,No,right,right,0.895265102386,1,Gyro King,greek_food2.png,1,1,10,Sun Nov  6 14:24:49 2016,75.9707620144,76.9334249496,76.933754921,77.9665830135,77.9669370651,78.9671769142,78.9673810005,83.9502720833,5.06669902802,-0.0380358695984,76.0,81.0,3.0,84.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,0,Yes,left,left,0.736764907837,1,Gyro King,greek_food1.png,1,1,11,Sun Nov  6 14:24:49 2016,83.9521360397,84.7478430271,84.7482020855,85.7809159756,85.7812650204,86.7815048695,86.7817060947,91.9635660648,5.25228190422,-0.0109531879425,84.0,89.0,3.0,92.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,1,No,right,right,0.927390098572,1,Gyro King,greek_food2.png,1,1,12,Sun Nov  6 14:24:49 2016,91.9659600258,92.9620659351,92.9624080658,93.995716095,93.9960548878,94.9962649345,94.9964520931,103.960824013,9.0380589962,-0.0345509052277,92.0,97.0,7.0,104.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,1,No,right,right,1.02505493164,1,Gyro King,greek_food2.png,1,1,13,Sun Nov  6 14:24:49 2016,103.963177919,105.05862689,105.058984041,106.091748953,106.092101097,107.092343092,107.09254694,109.958415031,2.94149708748,-0.0334479808807,104.0,109.0,1.0,110.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,1,No,right,right,1.11541795731,1,Mediterranean Grill,greek_food2.png,1,1,14,Sun Nov  6 14:24:49 2016,109.960779905,111.140179873,111.140518904,112.173292875,112.173629999,113.173843861,113.17403698,115.974109888,2.85993909836,-0.0246429443359,110.0,115.0,1.0,116.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,1,No,right,right,0.994308948517,1,Mediterranean Grill,greek_food2.png,1,1,15,Sun Nov  6 14:24:49 2016,115.976491928,117.038579941,117.038914919,118.071601868,118.071934938,119.072148085,119.072339058,121.955148935,2.96154093742,-0.0441501140594,116.0,121.0,1.0,122.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,1,No,right,right,0.993820905685,1,Gyro King,greek_food2.png,1,1,16,Sun Nov  6 14:24:49 2016,121.957589865,123.020047903,123.020395041,124.053554058,124.053977013,125.054200888,125.054399967,127.954058886,2.98007702827,-0.02610206604,122.0,127.0,1.0,128.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,0,Yes,left,left,0.955246210098,1,Gyro King,greek_food1.png,1,1,17,Sun Nov  6 14:24:49 2016,127.956413031,128.968410969,128.968744993,130.001483917,130.001829863,131.002044916,131.002232075,133.968307972,3.03170895576,-0.013044834137,128.0,133.0,1.0,134.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,0,Yes,left,left,0.948714017868,1,Mediterranean Grill,greek_food1.png,1,1,18,Sun Nov  6 14:24:49 2016,133.970926046,134.983371019,134.98370409,136.016445875,136.016782999,137.016994953,137.017189026,139.967242956,3.01674795151,-0.0345380306244,134.0,139.0,1.0,140.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,1,1,No,right,right,1.13542604446,1,Mediterranean Grill,greek_food2.png,1,1,19,Sun Nov  6 14:24:49 2016,139.969579935,141.181459904,141.181796074,142.214648008,142.214982033,143.215194941,143.215384007,147.948409081,4.81866002083,-0.0459139347076,140.0,145.0,3.0,148.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,0,Yes,left,left,0.821452856064,1,Gyro King,greek_food1.png,1,1,20,Sun Nov  6 14:24:49 2016,147.950792074,148.829334974,148.829670906,149.86262393,149.862828016,150.862946033,150.863053083,153.962810993,3.17078399658,-0.00776314735413,148.0,153.0,1.0,154.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,2,No,None,right,1.4405169487,0,Gyro King,greek_food0.png,0,1,1,Sun Nov  6 14:24:49 2016,157.971396923,159.47614789,159.476513863,163.975032091,163.975365877,163.97557497,163.975763083,170.025191069,5.99506211281,-0.00493788719177,158.0,164.0,6.0,170.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,0,0,No,None,left,0.96785902977,0,Gyro King,greek_food1.png,0,1,2,Sun Nov  6 14:24:49 2016,170.027963877,171.056094885,171.056459904,176.038219929,176.038542032,176.038753986,176.03894496,180.022971869,3.9351401329,-0.0648598670959,170.0,176.0,4.0,180.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,2,0,No,None,right,1.24753785133,0,Myconos Restaurant,greek_food1.png,0,1,3,Sun Nov  6 14:24:49 2016,180.025387049,181.33643198,181.336796045,186.035284996,186.03561306,186.035826921,186.036019087,188.019999981,1.93751907349,-0.0624809265137,180.0,186.0,2.0,188.0
0,con007,001,scan,0,itis/csv/con007_run0_itis.csv,irrelevant,2,2,No,None,right,1.23314189911,0,Myconos Restaurant,greek_food0.png,0,1,4,Sun Nov  6 14:24:49 2016,188.02244997,189.317547083,189.317930937,194.032912016,194.033250093,194.033464909,194.033658028,194.083914042,0,-0.0603330135345,188.0,194.0,0.0,194.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,0,No,right,right,1.4186630249,1,Onigilly Express,japanese_food0.png,1,2,1,Sun Nov  6 14:24:49 2016,11.0293838978,12.5150690079,12.5155498981,13.5481829643,13.5486299992,14.5489227772,14.549328804,19.9491159916,5.48506212234,-1.09627485275,10.0,15.0,5.0,20.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,1,No,right,left,0.988799095154,0,Izakaya Sozai,japanese_food1.png,1,2,2,Sun Nov  6 14:24:49 2016,19.9702539444,21.0293748379,21.0297329426,22.062445879,22.0627808571,23.0629940033,23.0631849766,25.9626169205,2.9707531929,-0.0404477119446,20.0,25.0,1.0,26.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,0,Yes,left,right,1.16685509682,0,Izakaya Sozai,japanese_food0.png,1,2,3,Sun Nov  6 14:24:49 2016,25.9662868977,27.1942768097,27.1946058273,28.2272429466,28.2275998592,29.2278299332,29.2280337811,31.9774739742,2.80584621429,-0.0272986888885,26.0,31.0,1.0,32.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,0,No,right,right,1.10562992096,1,Onigilly Express,japanese_food0.png,1,2,4,Sun Nov  6 14:24:49 2016,31.9813978672,33.1590559483,33.1593949795,34.1923148632,34.1926548481,35.192868948,35.1930608749,37.9589929581,2.84107208252,-0.053297996521,32.0,37.0,1.0,38.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,1,No,right,right,0.784636974335,1,Izakaya Sozai,japanese_food1.png,1,2,5,Sun Nov  6 14:24:49 2016,37.9626908302,38.8074769974,38.8078129292,39.8411808014,39.8415238857,40.8417379856,40.8419280052,47.9727768898,7.19264316559,-0.0227198600769,38.0,43.0,5.0,48.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,1,No,right,right,1.04297208786,1,Izakaya Sozai,japanese_food1.png,1,2,6,Sun Nov  6 14:24:49 2016,47.9764289856,49.0882968903,49.0886459351,50.1209459305,50.1212799549,51.1214928627,51.1216847897,57.9535148144,6.91188001633,-0.045147895813,48.0,53.0,5.0,58.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,0,Yes,left,right,1.04026699066,0,Izakaya Sozai,japanese_food0.png,1,2,7,Sun Nov  6 14:24:49 2016,57.9572889805,59.0683038235,59.0686619282,60.101402998,60.1017417908,61.1019568443,61.1021537781,63.9517998695,2.93182420731,-0.0279088020325,58.0,63.0,1.0,64.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,1,No,right,right,1.15614104271,1,Izakaya Sozai,japanese_food1.png,1,2,8,Sun Nov  6 14:24:49 2016,63.9555549622,65.1833088398,65.1836597919,66.2163519859,66.216686964,67.2168998718,67.2170898914,69.9509408474,2.8168129921,-0.0270459651947,64.0,69.0,1.0,70.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,1,Yes,left,left,1.41363286972,1,Onigilly Express,japanese_food1.png,1,2,9,Sun Nov  6 14:24:49 2016,69.9548139572,71.4481568336,71.4485058784,72.4645338058,72.4648339748,73.4650189877,73.4651839733,77.9480798244,4.55198311806,-0.0343840122223,70.0,75.0,3.0,78.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,1,No,right,right,0.895570039749,1,Izakaya Sozai,japanese_food1.png,1,2,10,Sun Nov  6 14:24:49 2016,77.9517588615,78.9125568867,78.9129269123,79.9294588566,79.9297378063,80.9299108982,80.930066824,85.9783728123,5.08758115768,-0.0168488025665,78.0,83.0,3.0,86.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,1,Yes,left,right,1.3115401268,0,Onigilly Express,japanese_food1.png,1,2,11,Sun Nov  6 14:24:49 2016,85.9820759296,87.3601379395,87.3604688644,88.3933098316,88.3936460018,89.3938598633,89.3940529823,93.9761798382,4.63998699188,-0.0484728813171,86.0,91.0,3.0,94.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,0,No,right,left,1.09497690201,0,Onigilly Express,japanese_food0.png,1,2,12,Sun Nov  6 14:24:49 2016,93.9799067974,95.1412639618,95.1416258812,96.1743509769,96.1747119427,97.174943924,97.1751608849,99.9751157761,2.85886216164,-0.0461609363556,94.0,99.0,1.0,100.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,1,Yes,left,left,1.34499692917,1,Onigilly Express,japanese_food1.png,1,2,13,Sun Nov  6 14:24:49 2016,99.9788429737,101.389364004,101.389719009,102.422493935,102.422823906,103.423036814,103.423224926,109.972561836,6.61077618599,-0.0442268848419,100.0,105.0,5.0,110.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,0,Yes,left,left,1.36114597321,1,Izakaya Sozai,japanese_food0.png,1,2,14,Sun Nov  6 14:24:49 2016,109.976200819,111.453139782,111.453469992,112.486209869,112.486543894,113.486756802,113.486946821,117.919458866,4.54698300362,-0.0918710231781,110.0,115.0,3.0,118.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,1,Yes,left,right,0.88095498085,0,Onigilly Express,japanese_food1.png,1,2,15,Sun Nov  6 14:24:49 2016,117.923158884,118.867662907,118.868021965,119.901253939,119.901594877,120.901808977,120.901997805,123.96796298,3.13246417046,0.0134191513062,118.0,123.0,1.0,124.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,0,Yes,left,left,1.55754303932,1,Izakaya Sozai,japanese_food0.png,1,2,16,Sun Nov  6 14:24:49 2016,123.971715927,125.599066973,125.599402905,126.632176876,126.632523775,127.632762909,127.632968903,129.949715853,2.40105319023,-0.0414037704468,124.0,129.0,1.0,130.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,0,Yes,left,left,0.888586044312,1,Izakaya Sozai,japanese_food0.png,1,2,17,Sun Nov  6 14:24:49 2016,129.952466011,130.897617817,130.897983789,131.93063879,131.931071997,132.931349993,132.931582928,135.964710951,3.10252213478,-0.00889182090759,130.0,135.0,1.0,136.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,1,Yes,left,right,2.01761198044,0,Onigilly Express,japanese_food1.png,1,2,18,Sun Nov  6 14:24:49 2016,135.968279839,138.045489788,138.045853853,139.078568935,139.07890296,140.079114914,140.079307795,141.979074001,1.95464301109,-0.0277450084686,136.0,141.0,1.0,142.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,0,No,right,right,1.01238393784,1,Onigilly Express,japanese_food0.png,1,2,19,Sun Nov  6 14:24:49 2016,141.982723951,143.060672998,143.061010838,144.093827963,144.094175816,145.094412804,145.094618797,147.977290869,2.93945622444,-0.0481598377228,142.0,147.0,1.0,148.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,1,0,No,right,right,0.966681957245,1,Onigilly Express,japanese_food0.png,1,2,20,Sun Nov  6 14:24:49 2016,147.980986834,149.025672913,149.02596879,150.059198856,150.059540987,151.059754848,151.059947968,153.942404985,2.97442817688,-0.0588898658752,148.0,153.0,1.0,154.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,2,0,No,None,left,1.42152810097,0,Sanraku Restaurant,japanese_food0.png,0,2,1,Sun Nov  6 14:24:49 2016,157.951216936,159.439258814,159.43965292,163.954705,163.955070972,163.955298901,163.955495834,170.021723986,6.01249408722,0.0124940872192,158.0,164.0,6.0,170.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,2,2,No,None,left,1.40067887306,0,Sanraku Restaurant,japanese_food2.png,0,2,2,Sun Nov  6 14:24:49 2016,170.025803804,171.485736847,171.486129999,176.034619808,176.034940958,176.035156012,176.035345793,180.019777775,3.94306302071,-0.0569369792938,170.0,176.0,4.0,180.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,2,No,None,left,1.41125893593,0,Izakaya Sozai,japanese_food2.png,0,2,3,Sun Nov  6 14:24:49 2016,180.023480892,181.49947691,181.49986887,186.031785965,186.032145977,186.03254199,186.032803774,188.016403913,1.94134306908,-0.0586569309235,180.0,186.0,2.0,188.0
0,con007,001,scan,0,itis/csv/con007_run1_itis.csv,modulatory,0,0,No,None,left,2.05717206001,0,Izakaya Sozai,japanese_food0.png,0,2,4,Sun Nov  6 14:24:49 2016,188.02046895,190.146970987,190.147368908,194.029359818,194.029858828,194.030125856,194.030326843,194.063520908,0,-0.0557630062103,188.0,194.0,0.0,194.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,0,0,Yes,left,right,0.878945112228,0,Dave's Sandwiches,fast_food1.png,1,3,1,Sun Nov  6 14:24:49 2016,11.0346930027,11.983479023,11.9839091301,13.0165741444,13.0170390606,14.017357111,14.01781106,15.9505879879,2.01664185524,-1.10441303253,10.0,15.0,1.0,16.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,1,1,No,right,left,1.25510287285,0,Burger Masters,fast_food0.png,1,3,2,Sun Nov  6 14:24:49 2016,15.9547901154,17.281938076,17.2822699547,18.3149330616,18.3152899742,19.3155300617,19.315737009,21.9497990608,2.71818804741,-0.0267090797424,16.0,21.0,1.0,22.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,1,0,No,right,left,1.36620807648,0,Burger Masters,fast_food1.png,1,3,3,Sun Nov  6 14:24:49 2016,21.9538180828,23.3967471123,23.3970851898,24.429942131,24.4302771091,25.4304900169,25.4306821823,27.9476640224,2.60337400436,-0.0304179191589,22.0,27.0,1.0,28.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,0,1,Yes,left,right,1.03607797623,0,Dave's Sandwiches,fast_food0.png,1,3,4,Sun Nov  6 14:24:49 2016,27.9503619671,29.0450689793,29.0454001427,30.0782980919,30.0786449909,31.0788810253,31.0790860653,33.9790291786,2.9550588131,-0.0088632106781,28.0,33.0,1.0,34.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,0,1,Yes,left,right,1.15161085129,0,Dave's Sandwiches,fast_food0.png,1,3,5,Sun Nov  6 14:24:49 2016,33.9828059673,35.2099461555,35.2102739811,36.24310112,36.2434339523,37.2436480522,37.2438371181,39.9599809647,2.79017901421,-0.0582101345062,34.0,39.0,1.0,40.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,0,0,Yes,left,left,1.05920696259,1,Dave's Sandwiches,fast_food1.png,1,3,6,Sun Nov  6 14:24:49 2016,39.963709116,41.091711998,41.0920481682,42.1247830391,42.1251380444,43.125398159,43.1257030964,45.9584469795,2.90840888023,-0.0323841571808,40.0,45.0,1.0,46.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,1,0,No,right,left,1.08082389832,0,Burger Masters,fast_food1.png,1,3,7,Sun Nov  6 14:24:49 2016,45.962211132,47.10653615,47.1068689823,48.1396579742,48.1399950981,49.1402101517,49.140401125,53.9725701809,4.89358997345,-0.0255861282349,46.0,51.0,3.0,54.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,0,0,Yes,left,left,1.98329997063,1,Dave's Sandwiches,fast_food1.png,1,3,8,Sun Nov  6 14:24:49 2016,53.9763560295,56.0373780727,56.0377380848,57.0703821182,57.0707371235,58.0709819794,58.0713031292,63.9531080723,5.96275281906,-0.0539472103119,54.0,59.0,5.0,64.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,1,1,No,right,left,1.10756015778,0,Burger Masters,fast_food0.png,1,3,9,Sun Nov  6 14:24:49 2016,63.9568440914,65.134663105,65.1350159645,66.1682860851,66.1686329842,67.168847084,67.1690399647,69.9516301155,2.86546301842,-0.0269768238068,64.0,69.0,1.0,70.0
0,con007,001,scan,0,itis/csv/con007_run2_itis.csv,additive,0,1,Yes,left,left,0.654074192047,1,Dave's Sandwiches,fast_food0.png,1,3,10,Sun Nov  6 14:24:49 2016,69.9553341866,70.6831271648,70.6835041046,71.7162339687,71.7167360783,72.7169640064,72.7171621323,77.9502360821,5.31700992584,-0.0289158821106,70.0,75.0,3.0,78.0
